종목,symbol,stock_code,업종,type_code,WICS,WICS_code,분기,자산,부채,자본,매출액,액면가
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2018_4,4.31E+13,1.24E+13,3.07E+13,3.51E+13,190500
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2019_1,4.43E+13,1.32E+13,3.11E+13,8.74E+12,210000
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2019_2,4.49E+13,1.30E+13,3.19E+13,9.46E+12,239000
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2019_3,4.56E+13,1.31E+13,3.24E+13,9.44E+12,249500
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2019_4,4.66E+13,1.42E+13,3.24E+13,3.80E+13,254500
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2020_1,4.71E+13,1.45E+13,3.26E+13,8.42E+12,166500
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2020_2,4.67E+13,1.39E+13,3.29E+13,7.54E+12,195000
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2020_3,4.83E+13,1.51E+13,3.32E+13,9.99E+12,229500
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2020_4,4.85E+13,1.52E+13,3.33E+13,3.66E+13,260500
삼성물산,149655,28260,유통업,16,복합기업,G201050,2015_4,4.24E+13,2.40E+13,1.83E+13,1.33E+13,140500
삼성물산,149655,28260,유통업,16,복합기업,G201050,2016_1,4.09E+13,2.36E+13,1.73E+13,6.49E+12,144500
삼성물산,149655,28260,유통업,16,복합기업,G201050,2016_2,4.06E+13,2.34E+13,1.71E+13,7.05E+12,118500
삼성물산,149655,28260,유통업,16,복합기업,G201050,2016_3,4.04E+13,2.23E+13,1.81E+13,6.62E+12,148000
삼성물산,149655,28260,유통업,16,복합기업,G201050,2016_4,4.45E+13,2.34E+13,2.11E+13,2.81E+13,125500
삼성물산,149655,28260,유통업,16,복합기업,G201050,2017_1,4.40E+13,2.19E+13,2.21E+13,6.70E+12,127500
삼성물산,149655,28260,유통업,16,복합기업,G201050,2017_2,4.72E+13,2.27E+13,2.44E+13,7.32E+12,147500
삼성물산,149655,28260,유통업,16,복합기업,G201050,2017_3,4.79E+13,2.27E+13,2.52E+13,7.49E+12,136500
삼성물산,149655,28260,유통업,16,복합기업,G201050,2017_4,4.90E+13,2.39E+13,2.52E+13,2.93E+13,125500
삼성물산,149655,28260,유통업,16,복합기업,G201050,2018_1,4.84E+13,2.34E+13,2.50E+13,7.48E+12,139000
삼성물산,149655,28260,유통업,16,복합기업,G201050,2018_2,4.65E+13,2.27E+13,2.38E+13,7.93E+12,117000
삼성물산,149655,28260,유통업,16,복합기업,G201050,2018_3,4.61E+13,2.19E+13,2.42E+13,7.78E+12,129000
삼성물산,149655,28260,유통업,16,복합기업,G201050,2018_4,4.24E+13,1.99E+13,2.25E+13,3.12E+13,105500
삼성물산,149655,28260,유통업,16,복합기업,G201050,2019_1,4.48E+13,2.07E+13,2.41E+13,7.36E+12,107500
삼성물산,149655,28260,유통업,16,복합기업,G201050,2019_2,4.45E+13,1.98E+13,2.47E+13,7.97E+12,96600
삼성물산,149655,28260,유통업,16,복합기업,G201050,2019_3,4.33E+13,1.85E+13,2.48E+13,7.73E+12,89100
삼성물산,149655,28260,유통업,16,복합기업,G201050,2019_4,4.59E+13,1.92E+13,2.67E+13,3.08E+13,109000
삼성물산,149655,28260,유통업,16,복합기업,G201050,2020_1,4.24E+13,1.88E+13,2.36E+13,6.96E+12,88800
삼성물산,149655,28260,유통업,16,복합기업,G201050,2020_2,4.49E+13,1.96E+13,2.52E+13,7.22E+12,119000
삼성물산,149655,28260,유통업,16,복합기업,G201050,2020_3,4.67E+13,1.96E+13,2.71E+13,7.85E+12,105000
삼성물산,149655,28260,유통업,16,복합기업,G201050,2020_4,5.43E+13,2.14E+13,3.29E+13,3.02E+13,138500
LG전자,401731,66570,"전기,전자",13,전자제품,G453510,2015_4,3.63E+13,2.33E+13,1.30E+13,5.65E+13,53900
LG전자,401731,66570,"전기,전자",13,전자제품,G453510,2016_1,3.72E+13,2.42E+13,1.30E+13,1.34E+13,63000
LG전자,401731,66570,"전기,전자",13,전자제품,G453510,2016_2,3.72E+13,2.41E+13,1.31E+13,1.40E+13,54100
LG전자,401731,66570,"전기,전자",13,전자제품,G453510,2016_3,3.73E+13,2.47E+13,1.26E+13,1.32E+13,48800
LG전자,401731,66570,"전기,전자",13,전자제품,G453510,2016_4,3.79E+13,2.45E+13,1.34E+13,5.54E+13,51800
LG전자,401731,66570,"전기,전자",13,전자제품,G453510,2017_1,3.81E+13,2.44E+13,1.37E+13,1.47E+13,68300
LG전자,401731,66570,"전기,전자",13,전자제품,G453510,2017_2,3.93E+13,2.49E+13,1.44E+13,1.46E+13,78500
LG전자,401731,66570,"전기,전자",13,전자제품,G453510,2017_3,4.11E+13,2.62E+13,1.49E+13,1.52E+13,79700
LG전자,401731,66570,"전기,전자",13,전자제품,G453510,2017_4,4.12E+13,2.65E+13,1.47E+13,6.14E+13,106500
LG전자,401731,66570,"전기,전자",13,전자제품,G453510,2018_1,4.12E+13,2.58E+13,1.55E+13,1.51E+13,110000
LG전자,401731,66570,"전기,전자",13,전자제품,G453510,2018_2,4.29E+13,2.72E+13,1.58E+13,1.50E+13,83100
LG전자,401731,66570,"전기,전자",13,전자제품,G453510,2018_3,4.51E+13,2.86E+13,1.64E+13,1.54E+13,71000
LG전자,401731,66570,"전기,전자",13,전자제품,G453510,2018_4,4.43E+13,2.80E+13,1.63E+13,6.13E+13,63300
LG전자,401731,66570,"전기,전자",13,전자제품,G453510,2019_1,4.59E+13,2.90E+13,1.69E+13,1.49E+13,75500
LG전자,401731,66570,"전기,전자",13,전자제품,G453510,2019_2,4.59E+13,2.88E+13,1.71E+13,1.56E+13,78400
LG전자,401731,66570,"전기,전자",13,전자제품,G453510,2019_3,4.72E+13,2.98E+13,1.75E+13,1.57E+13,66300
LG전자,401731,66570,"전기,전자",13,전자제품,G453510,2019_4,4.49E+13,2.84E+13,1.64E+13,6.23E+13,71800
LG전자,401731,66570,"전기,전자",13,전자제품,G453510,2020_1,4.56E+13,2.82E+13,1.74E+13,1.47E+13,49100
LG전자,401731,66570,"전기,전자",13,전자제품,G453510,2020_2,4.48E+13,2.74E+13,1.74E+13,1.28E+13,64000
LG전자,401731,66570,"전기,전자",13,전자제품,G453510,2020_3,4.94E+13,3.16E+13,1.78E+13,1.69E+13,91000
LG전자,401731,66570,"전기,전자",13,전자제품,G453510,2020_4,4.82E+13,3.07E+13,1.75E+13,6.33E+13,136500
SK,181712,34730,금융업,21,복합기업,G201050,2015_4,9.66E+13,5.66E+13,4.01E+13,3.96E+13,243000
SK,181712,34730,금융업,21,복합기업,G201050,2016_1,9.78E+13,5.74E+13,4.04E+13,2.07E+13,227500
SK,181712,34730,금융업,21,복합기업,G201050,2016_2,9.88E+13,5.75E+13,4.13E+13,2.11E+13,203000
SK,181712,34730,금융업,21,복합기업,G201050,2016_3,9.89E+13,5.74E+13,4.15E+13,2.01E+13,209500
SK,181712,34730,금융업,21,복합기업,G201050,2016_4,1.03E+14,6.07E+13,4.23E+13,8.36E+13,231000
SK,181712,34730,금융업,21,복합기업,G201050,2017_1,1.03E+14,6.06E+13,4.22E+13,2.31E+13,240000
SK,181712,34730,금융업,21,복합기업,G201050,2017_2,1.01E+14,5.74E+13,4.36E+13,2.20E+13,274500
SK,181712,34730,금융업,21,복합기업,G201050,2017_3,1.07E+14,6.20E+13,4.55E+13,2.38E+13,288500
SK,181712,34730,금융업,21,복합기업,G201050,2017_4,1.10E+14,6.40E+13,4.58E+13,9.33E+13,283000
SK,181712,34730,금융업,21,복합기업,G201050,2018_1,1.12E+14,6.44E+13,4.80E+13,2.46E+13,293000
SK,181712,34730,금융업,21,복합기업,G201050,2018_2,1.14E+14,6.48E+13,4.91E+13,2.52E+13,256000
SK,181712,34730,금융업,21,복합기업,G201050,2018_3,1.19E+14,6.86E+13,5.03E+13,2.68E+13,285500
SK,181712,34730,금융업,21,복합기업,G201050,2018_4,1.19E+14,6.86E+13,5.09E+13,1.02E+14,261000
SK,181712,34730,금융업,21,복합기업,G201050,2019_1,1.28E+14,7.57E+13,5.27E+13,2.55E+13,270500
SK,181712,34730,금융업,21,복합기업,G201050,2019_2,1.29E+14,7.51E+13,5.34E+13,2.51E+13,233000
SK,181712,34730,금융업,21,복합기업,G201050,2019_3,1.32E+14,7.70E+13,5.49E+13,2.50E+13,200500
SK,181712,34730,금융업,21,복합기업,G201050,2019_4,1.32E+14,7.98E+13,5.22E+13,9.93E+13,262500
SK,181712,34730,금융업,21,복합기업,G201050,2020_1,1.35E+14,8.38E+13,5.14E+13,2.37E+13,162000
SK,181712,34730,금융업,21,복합기업,G201050,2020_2,1.36E+14,8.29E+13,5.32E+13,1.88E+13,297500
SK,181712,34730,금융업,21,복합기업,G201050,2020_3,1.37E+14,8.33E+13,5.33E+13,2.00E+13,199500
SK,181712,34730,금융업,21,복합기업,G201050,2020_4,1.38E+14,8.58E+13,5.19E+13,8.18E+13,241000
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2015_4,3.14E+13,1.43E+13,1.70E+13,4.84E+13,130500
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2016_1,3.18E+13,1.46E+13,1.71E+13,9.46E+12,171000
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2016_2,3.26E+13,1.48E+13,1.77E+13,1.03E+13,144000
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2016_3,3.18E+13,1.39E+13,1.79E+13,9.70E+12,160000
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2016_4,3.26E+13,1.43E+13,1.83E+13,3.95E+13,145500
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2017_1,3.32E+13,1.48E+13,1.84E+13,1.14E+13,167000
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2017_2,3.20E+13,1.32E+13,1.87E+13,1.06E+13,156500
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2017_3,3.36E+13,1.43E+13,1.94E+13,1.18E+13,201500
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2017_4,3.42E+13,1.49E+13,1.93E+13,4.63E+13,205500
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2018_1,3.37E+13,1.44E+13,1.93E+13,1.22E+13,213000
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2018_2,3.47E+13,1.55E+13,1.92E+13,1.34E+13,201000
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2018_3,3.66E+13,1.75E+13,1.91E+13,1.50E+13,220000
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2018_4,3.61E+13,1.68E+13,1.93E+13,5.45E+13,180000
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2019_1,3.94E+13,1.99E+13,1.95E+13,1.28E+13,180500
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2019_2,3.89E+13,1.92E+13,1.97E+13,1.31E+13,160500
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2019_3,3.95E+13,1.97E+13,1.98E+13,1.24E+13,164000
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2019_4,3.95E+13,2.13E+13,1.82E+13,4.99E+13,150500
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2020_1,3.85E+13,2.22E+13,1.64E+13,1.12E+13,88000
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2020_2,3.93E+13,2.34E+13,1.58E+13,7.20E+12,133500
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2020_3,3.93E+13,2.35E+13,1.58E+13,8.42E+12,140000
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2020_4,3.85E+13,2.30E+13,1.55E+13,3.42E+13,203000
LG생활건강,356370,51900,화학,8,화장품,G252065,2015_4,4.21E+12,2.10E+12,2.12E+12,5.33E+12,1034000
LG생활건강,356370,51900,화학,8,화장품,G252065,2016_1,4.24E+12,2.04E+12,2.21E+12,1.52E+12,942000
LG생활건강,356370,51900,화학,8,화장품,G252065,2016_2,4.35E+12,1.95E+12,2.41E+12,1.55E+12,1122000
LG생활건강,356370,51900,화학,8,화장품,G252065,2016_3,4.52E+12,1.94E+12,2.57E+12,1.56E+12,949000
LG생활건강,356370,51900,화학,8,화장품,G252065,2016_4,4.50E+12,1.88E+12,2.62E+12,6.09E+12,845000
LG생활건강,356370,51900,화학,8,화장품,G252065,2017_1,4.70E+12,2.06E+12,2.65E+12,1.60E+12,817000
LG생활건강,356370,51900,화학,8,화장품,G252065,2017_2,4.50E+12,1.68E+12,2.82E+12,1.53E+12,983000
LG생활건강,356370,51900,화학,8,화장품,G252065,2017_3,4.70E+12,1.69E+12,3.01E+12,1.61E+12,957000
LG생활건강,356370,51900,화학,8,화장품,G252065,2017_4,4.78E+12,1.70E+12,3.08E+12,6.27E+12,1195000
LG생활건강,356370,51900,화학,8,화장품,G252065,2018_1,4.90E+12,1.78E+12,3.12E+12,1.66E+12,1219000
LG생활건강,356370,51900,화학,8,화장품,G252065,2018_2,4.92E+12,1.60E+12,3.31E+12,1.65E+12,1400000
LG생활건강,356370,51900,화학,8,화장품,G252065,2018_3,5.20E+12,1.70E+12,3.50E+12,1.74E+12,1282000
LG생활건강,356370,51900,화학,8,화장품,G252065,2018_4,5.28E+12,1.68E+12,3.59E+12,6.75E+12,1106000
LG생활건강,356370,51900,화학,8,화장품,G252065,2019_1,5.77E+12,2.09E+12,3.68E+12,1.87E+12,1401000
LG생활건강,356370,51900,화학,8,화장품,G252065,2019_2,5.75E+12,1.84E+12,3.91E+12,1.83E+12,1340000
LG생활건강,356370,51900,화학,8,화장품,G252065,2019_3,6.44E+12,2.28E+12,4.16E+12,1.96E+12,1315000
LG생활건강,356370,51900,화학,8,화장품,G252065,2019_4,6.49E+12,2.26E+12,4.24E+12,7.69E+12,1254000
LG생활건강,356370,51900,화학,8,화장품,G252065,2020_1,6.54E+12,2.19E+12,4.35E+12,1.90E+12,1118000
LG생활건강,356370,51900,화학,8,화장품,G252065,2020_2,6.62E+12,2.09E+12,4.53E+12,1.78E+12,1317000
LG생활건강,356370,51900,화학,8,화장품,G252065,2020_3,6.82E+12,2.06E+12,4.76E+12,2.07E+12,1455000
LG생활건강,356370,51900,화학,8,화장품,G252065,2020_4,6.80E+12,1.95E+12,4.85E+12,7.84E+12,1604000
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2015_4,2.22E+12,4.30E+11,1.79E+12,8.38E+11,213000
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2016_1,2.22E+12,5.97E+11,1.63E+12,2.41E+11,252000
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2016_2,2.21E+12,4.93E+11,1.71E+12,2.41E+11,227500
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2016_3,2.24E+12,4.80E+11,1.76E+12,2.18E+11,292000
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2016_4,2.36E+12,4.65E+11,1.90E+12,9.84E+11,246000
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2017_1,2.36E+12,5.34E+11,1.82E+12,2.40E+11,304500
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2017_2,2.74E+12,5.43E+11,2.20E+12,2.59E+11,380500
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2017_3,3.16E+12,7.01E+11,2.46E+12,7.27E+11,465000
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2017_4,3.53E+12,7.97E+11,2.73E+12,1.76E+12,448000
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2018_1,3.48E+12,9.40E+11,2.54E+12,4.75E+11,425000
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2018_2,3.30E+12,6.29E+11,2.67E+12,4.36E+11,370500
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2018_3,3.03E+12,5.42E+11,2.49E+12,4.04E+11,445000
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2018_4,2.94E+12,5.62E+11,2.38E+12,1.72E+12,464500
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2019_1,3.29E+12,9.03E+11,2.39E+12,3.59E+11,494500
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2019_2,3.18E+12,7.28E+11,2.45E+12,4.11E+11,478000
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2019_3,3.20E+12,7.25E+11,2.48E+12,3.98E+11,523000
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2019_4,3.35E+12,8.34E+11,2.51E+12,1.70E+12,542000
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2020_1,3.57E+12,9.64E+11,2.61E+12,7.31E+11,621000
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2020_2,3.64E+12,8.55E+11,2.79E+12,5.39E+11,896000
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2020_3,4.20E+12,9.83E+11,3.21E+12,5.85E+11,810000
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2020_4,4.08E+12,9.37E+11,3.14E+12,2.42E+12,949000
하이브,1204056,352820,서비스업,26,방송과엔터테인먼트,G502020,2020_4,1.92E+12,7.26E+11,1.20E+12,7.96E+11,158400
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2015_4,1.75E+14,1.07E+14,6.79E+13,5.90E+13,50100
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2016_1,1.77E+14,1.09E+14,6.80E+13,1.57E+13,59900
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2016_2,1.75E+14,1.06E+14,6.96E+13,1.33E+13,60100
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2016_3,1.76E+14,1.04E+14,7.23E+13,1.59E+13,55500
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2016_4,1.78E+14,1.05E+14,7.31E+13,6.02E+13,44200
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2017_1,1.77E+14,1.05E+14,7.24E+13,1.51E+13,46650
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2017_2,1.80E+14,1.07E+14,7.29E+13,1.29E+13,40600
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2017_3,1.79E+14,1.05E+14,7.44E+13,1.62E+13,39400
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2017_4,1.82E+14,1.09E+14,7.30E+13,5.98E+13,37800
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2018_1,1.84E+14,1.12E+14,7.22E+13,1.57E+13,32850
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2018_2,1.86E+14,1.15E+14,7.13E+13,1.33E+13,32000
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2018_3,1.87E+14,1.15E+14,7.19E+13,1.64E+13,29250
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2018_4,1.85E+14,1.14E+14,7.11E+13,6.06E+13,33150
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2019_1,1.92E+14,1.21E+14,7.03E+13,1.52E+13,29750
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2019_2,1.93E+14,1.23E+14,6.98E+13,1.31E+13,25600
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2019_3,1.94E+14,1.24E+14,7.00E+13,1.59E+13,25750
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2019_4,1.98E+14,1.29E+14,6.89E+13,5.92E+13,28100
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2020_1,1.99E+14,1.30E+14,6.88E+13,1.51E+13,19400
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2020_2,2.01E+14,1.32E+14,6.90E+13,1.31E+13,19200
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2020_3,2.02E+14,1.32E+14,7.01E+13,1.57E+13,20550
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2020_4,2.03E+14,1.32E+14,7.07E+13,5.86E+13,27600
삼성전기,126371,9150,"전기,전자",13,전자장비와 기기,G452030,2015_4,7.27E+12,2.95E+12,4.32E+12,6.18E+12,62900
삼성전기,126371,9150,"전기,전자",13,전자장비와 기기,G452030,2016_1,7.35E+12,3.03E+12,4.33E+12,1.60E+12,59200
삼성전기,126371,9150,"전기,전자",13,전자장비와 기기,G452030,2016_2,7.30E+12,3.01E+12,4.29E+12,1.62E+12,50500
삼성전기,126371,9150,"전기,전자",13,전자장비와 기기,G452030,2016_3,7.33E+12,2.99E+12,4.34E+12,1.47E+12,49350
삼성전기,126371,9150,"전기,전자",13,전자장비와 기기,G452030,2016_4,7.66E+12,3.33E+12,4.34E+12,6.03E+12,50400
삼성전기,126371,9150,"전기,전자",13,전자장비와 기기,G452030,2017_1,7.67E+12,3.41E+12,4.26E+12,1.57E+12,69200
삼성전기,126371,9150,"전기,전자",13,전자장비와 기기,G452030,2017_2,8.05E+12,3.64E+12,4.41E+12,1.71E+12,99500
삼성전기,126371,9150,"전기,전자",13,전자장비와 기기,G452030,2017_3,8.19E+12,3.73E+12,4.46E+12,1.84E+12,103500
삼성전기,126371,9150,"전기,전자",13,전자장비와 기기,G452030,2017_4,7.77E+12,3.44E+12,4.33E+12,6.84E+12,100000
삼성전기,126371,9150,"전기,전자",13,전자장비와 기기,G452030,2018_1,8.22E+12,3.73E+12,4.49E+12,2.02E+12,105500
삼성전기,126371,9150,"전기,전자",13,전자장비와 기기,G452030,2018_2,8.23E+12,3.69E+12,4.54E+12,1.81E+12,149000
삼성전기,126371,9150,"전기,전자",13,전자장비와 기기,G452030,2018_3,8.61E+12,3.83E+12,4.78E+12,2.37E+12,139500
삼성전기,126371,9150,"전기,전자",13,전자장비와 기기,G452030,2018_4,8.64E+12,3.70E+12,4.95E+12,8.19E+12,104500
삼성전기,126371,9150,"전기,전자",13,전자장비와 기기,G452030,2019_1,9.00E+12,3.94E+12,5.06E+12,2.13E+12,105500
삼성전기,126371,9150,"전기,전자",13,전자장비와 기기,G452030,2019_2,8.78E+12,3.39E+12,5.38E+12,1.96E+12,98600
삼성전기,126371,9150,"전기,전자",13,전자장비와 기기,G452030,2019_3,9.08E+12,3.57E+12,5.51E+12,2.27E+12,99900
삼성전기,126371,9150,"전기,전자",13,전자장비와 기기,G452030,2019_4,8.67E+12,3.24E+12,5.43E+12,8.04E+12,126000
삼성전기,126371,9150,"전기,전자",13,전자장비와 기기,G452030,2020_1,9.48E+12,3.97E+12,5.51E+12,2.22E+12,99700
삼성전기,126371,9150,"전기,전자",13,전자장비와 기기,G452030,2020_2,9.19E+12,3.63E+12,5.56E+12,1.81E+12,130500
삼성전기,126371,9150,"전기,전자",13,전자장비와 기기,G452030,2020_3,9.25E+12,3.46E+12,5.79E+12,2.29E+12,138500
