종목,심볼번호,고유번호,업종,업종코드,WICS,WICS코드,time,avg_salary,employee_num,자산총계,부채총계,자본총계,매출액,당기순이익,시가,발행주식
LG화학,356361,51910,화학,8.0,화학,G151010,2019_2,42600000.0,19667,"32,435,547,000,000","15,156,692,000,000","17,278,855,000,000","7,177,444,000,000","83,823,000,000",360000,"70,592,343"
LG화학,356361,51910,화학,8.0,화학,G151010,2019_3,58700000.0,20132,"33,530,759,000,000","16,039,976,000,000","17,490,783,000,000","7,347,303,000,000","137,185,000,000",300000,"70,592,343"
LG화학,356361,51910,화학,8.0,화학,G151010,2019_4,79200000.0,20162,"34,024,426,000,000","16,640,637,000,000","17,383,789,000,000","28,625,042,000,000","376,104,000,000",321000,"70,592,343"
LG화학,356361,51910,화학,8.0,화학,G151010,2020_1,21300000.0,20090,"37,121,128,000,000","19,705,039,000,000","17,416,089,000,000","7,115,729,000,000","36,347,000,000",306500,"70,592,343"
LG화학,356361,51910,화학,8.0,화학,G151010,2020_2,39400000.0,20009,"38,576,295,000,000","20,733,879,000,000","17,842,416,000,000","6,935,191,000,000","419,070,000,000",501000,"70,592,343"
LG화학,356361,51910,화학,8.0,화학,G151010,2020_3,61300000.0,19979,"40,018,869,000,000","21,198,289,000,000","18,820,580,000,000","7,507,281,000,000","570,387,000,000",670000,"70,592,343"
LG화학,356361,51910,화학,8.0,화학,G151010,2020_4,81750000.0,12561,"41,388,894,000,000","22,598,454,000,000","18,790,440,000,000","30,076,510,000,000","682,408,000,000",849000,"70,592,343"
삼성SDI,126362,6400,"전기,전자",13.0,전기제품,G453520,2015_1,18000000.0,11195,-,-,-,-,-,143500,"68,764,530"
삼성SDI,126362,6400,"전기,전자",13.0,전기제품,G453520,2015_2,32833333.333333332,11163,-,-,-,-,-,111500,"68,764,530"
삼성SDI,126362,6400,"전기,전자",13.0,전기제품,G453520,2015_3,49333333.333333336,11177,-,-,-,-,-,104000,"68,764,530"
삼성SDI,126362,6400,"전기,전자",13.0,전기제품,G453520,2015_4,72166666.66666667,11084,"16,225,303,457,752","4,972,110,604,907","11,253,192,852,845","7,569,330,839,945","25,685,765,743",115500,"68,764,530"
삼성SDI,126362,6400,"전기,전자",13.0,전기제품,G453520,2016_1,19250000.0,9698,"15,256,809,959,738","5,028,728,387,794","10,228,081,571,944","1,290,705,975,689","-717,233,567,701",99700,"68,764,530"
삼성SDI,126362,6400,"전기,전자",13.0,전기제품,G453520,2016_2,34500000.0,9422,"15,886,721,947,545","4,685,321,568,588","11,201,400,378,957","1,317,241,427,588","955,810,825,452",107500,"68,764,530"
삼성SDI,126362,6400,"전기,전자",13.0,전기제품,G453520,2016_3,50750000.0,9374,"15,243,770,091,514","4,126,836,233,328","11,116,933,858,186","1,289,989,982,137","-35,166,313,566",98100,"68,764,530"
삼성SDI,126362,6400,"전기,전자",13.0,전기제품,G453520,2016_4,77500000.0,9115,"14,900,311,234,207","3,936,201,007,249","10,964,110,226,958","5,200,822,510,213","211,111,190,212",103500,"68,764,530"
삼성SDI,126362,6400,"전기,전자",13.0,전기제품,G453520,2017_1,18250000.0,9080,"14,682,063,200,777","3,898,300,791,516","10,783,762,409,261","1,304,779,107,036","81,653,755,730",138000,"68,764,530"
삼성SDI,126362,6400,"전기,전자",13.0,전기제품,G453520,2017_2,31500000.0,9145,"15,244,087,897,070","4,085,520,822,170","11,158,567,074,900","1,454,310,799,174","186,593,245,824",165500,"68,764,530"
삼성SDI,126362,6400,"전기,전자",13.0,전기제품,G453520,2017_3,52500000.0,9356,"15,600,335,198,265","4,342,465,284,250","11,257,869,914,015","1,708,005,320,174","134,953,146,057",203000,"68,764,530"
삼성SDI,126362,6400,"전기,전자",13.0,전기제품,G453520,2017_4,74000000.0,9334,"15,751,476,329,733","4,299,476,832,291","11,451,999,497,442","6,321,560,921,969","643,193,862,964",207500,"68,764,530"
삼성SDI,126362,6400,"전기,전자",13.0,전기제품,G453520,2018_1,18500000.0,9753,"16,343,312,554,723","4,697,117,677,587","11,646,194,877,136","1,908,874,317,210","160,273,440,564",200000,"68,764,530"
삼성SDI,126362,6400,"전기,전자",13.0,전기제품,G453520,2018_2,32500000.0,9820,"16,890,462,037,885","5,134,791,712,612","11,755,670,325,273","2,247,955,562,862","104,677,077,983",215000,"68,764,530"
삼성SDI,126362,6400,"전기,전자",13.0,전기제품,G453520,2018_3,49500000.0,10296,"18,425,974,558,943","6,390,574,284,800","12,035,400,274,143","2,522,796,294,050","214,092,435,385",259500,"68,764,530"
삼성SDI,126362,6400,"전기,전자",13.0,전기제품,G453520,2018_4,71500000.0,10390,"19,349,721,183,929","7,124,501,967,739","12,225,219,216,190","9,158,272,454,945","745,049,185,447",222000,"68,764,530"
삼성SDI,126362,6400,"전기,전자",13.0,전기제품,G453520,2019_1,17250000.0,10569,"19,554,270,209,306","7,244,721,232,338","12,309,548,976,968","2,304,063,855,366","57,896,315,369",218000,"68,764,530"
삼성SDI,126362,6400,"전기,전자",13.0,전기제품,G453520,2019_2,35250000.0,10650,"19,765,807,258,363","7,248,584,680,800","12,517,222,577,563","2,404,505,708,738","160,200,994,690",239500,"68,764,530"
삼성SDI,126362,6400,"전기,전자",13.0,전기제품,G453520,2019_3,53250000.0,10772,"19,736,996,217,646","6,981,375,568,954","12,755,620,648,692","2,567,937,571,530","217,371,635,030",220000,"68,764,530"
삼성SDI,126362,6400,"전기,전자",13.0,전기제품,G453520,2019_4,74750000.0,11179,"19,852,096,448,004","7,191,751,252,868","12,660,345,195,136","10,097,426,164,132","402,366,429,569",237000,"68,764,530"
삼성SDI,126362,6400,"전기,전자",13.0,전기제품,G453520,2020_1,16750000.0,11428,"19,886,909,228,403","7,422,640,142,719","12,464,269,085,684","2,397,530,029,531","728,532,029",245500,"68,764,530"
삼성SDI,126362,6400,"전기,전자",13.0,전기제품,G453520,2020_2,33000000.0,11066,"20,539,962,732,324","7,887,838,809,741","12,652,123,922,583","2,558,614,011,125","47,696,807,401",369500,"68,764,530"
삼성SDI,126362,6400,"전기,전자",13.0,전기제품,G453520,2020_3,53000000.0,11199,"20,809,397,616,941","7,844,724,722,005","12,964,672,894,936","3,087,240,977,278","240,688,533,453",433500,"68,764,530"
삼성SDI,126362,6400,"전기,전자",13.0,전기제품,G453520,2020_4,81000000.0,11107,"21,534,232,266,829","8,175,305,378,713","13,358,926,888,116","11,294,770,446,035","630,966,297,526",660000,"68,764,530"
현대자동차,164742,5380,운수장비,15.0,자동차,G251020,2015_1,16000000.0,65340,-,-,-,-,-,170000,"220,276,479"
현대자동차,164742,5380,운수장비,15.0,자동차,G251020,2015_2,31000000.0,65673,-,-,-,-,-,135000,"220,276,479"
현대자동차,164742,5380,운수장비,15.0,자동차,G251020,2015_3,47500000.0,66065,-,-,-,-,-,158000,"220,276,479"
현대자동차,164742,5380,운수장비,15.0,자동차,G251020,2015_4,85500000.0,66404,"165,367,946,000,000","98,486,545,000,000","66,881,401,000,000","91,958,736,000,000","6,509,165,000,000",147500,"220,276,479"
현대자동차,164742,5380,운수장비,15.0,자동차,G251020,2016_1,16500000.0,66725,"165,127,357,000,000","97,626,205,000,000","67,501,152,000,000","22,350,624,000,000","1,768,131,000,000",156000,"220,276,479"
현대자동차,164742,5380,운수장비,15.0,자동차,G251020,2016_2,32000000.0,67415,"169,718,103,000,000","100,542,325,000,000","69,175,778,000,000","24,676,726,000,000","1,763,922,000,000",138000,"220,276,479"
현대자동차,164742,5380,운수장비,15.0,자동차,G251020,2016_3,48000000.0,67829,"167,081,017,000,000","97,833,733,000,000","69,247,284,000,000","22,083,670,000,000","1,118,764,000,000",138500,"220,276,479"
현대자동차,164742,5380,운수장비,15.0,자동차,G251020,2016_4,85000000.0,67517,"178,835,928,000,000","106,491,350,000,000","72,344,578,000,000","93,649,024,000,000","5,719,653,000,000",146000,"220,276,479"
현대자동차,164742,5380,운수장비,15.0,자동차,G251020,2017_1,16500000.0,66806,"173,240,771,000,000","101,466,177,000,000","71,774,594,000,000","23,365,959,000,000","1,405,694,000,000",159500,"220,276,479"
현대자동차,164742,5380,운수장비,15.0,자동차,G251020,2017_2,33500000.0,68254,"178,756,857,000,000","105,078,844,000,000","73,678,013,000,000","24,308,002,000,000","913,626,000,000",159500,"220,276,479"
현대자동차,164742,5380,운수장비,15.0,자동차,G251020,2017_3,51000000.0,68194,"181,487,832,000,000","106,889,467,000,000","74,598,365,000,000","24,201,273,000,000","939,182,000,000",149500,"220,276,479"
현대자동차,164742,5380,운수장비,15.0,자동차,G251020,2017_4,83000000.0,68590,"178,199,454,000,000","103,442,100,000,000","74,757,354,000,000","96,376,079,000,000","4,546,400,000,000",150500,"220,276,479"
현대자동차,164742,5380,운수장비,15.0,자동차,G251020,2018_1,17000000.0,68320,"175,568,652,000,000","101,088,563,000,000","74,480,089,000,000","22,436,561,000,000","731,635,000,000",144500,"220,276,479"
현대자동차,164742,5380,운수장비,15.0,자동차,G251020,2018_2,33500000.0,68478,"179,331,813,000,000","104,378,633,000,000","74,953,180,000,000","24,711,802,000,000","810,727,000,000",125000,"220,276,479"
현대자동차,164742,5380,운수장비,15.0,자동차,G251020,2018_3,57500000.0,68870,"179,772,417,000,000","104,848,396,000,000","74,924,021,000,000","24,433,735,000,000",-,130000,"213,668,187"
현대자동차,164742,5380,운수장비,15.0,자동차,G251020,2018_4,83000000.0,69402,"180,655,752,000,000","106,759,742,000,000","73,896,010,000,000","96,812,609,000,000",-,117500,"213,668,187"
현대자동차,164742,5380,운수장비,15.0,자동차,G251020,2019_1,17500000.0,68542,"182,665,452,000,000","108,457,538,000,000","74,207,914,000,000","23,987,079,000,000",-,120000,"213,668,187"
현대자동차,164742,5380,운수장비,15.0,자동차,G251020,2019_2,35000000.0,69307,"188,489,542,000,000","112,806,983,000,000","75,682,559,000,000","26,966,353,000,000",-,141500,"213,668,187"
현대자동차,164742,5380,운수장비,15.0,자동차,G251020,2019_3,57500000.0,69648,"191,669,882,000,000","115,644,694,000,000","76,025,188,000,000","26,968,853,000,000",-,133500,"213,668,187"
현대자동차,164742,5380,운수장비,15.0,자동차,G251020,2019_4,86500000.0,70032,"194,512,220,000,000","118,146,466,000,000","76,365,754,000,000","105,746,422,000,000",-,121000,"213,668,187"
현대자동차,164742,5380,운수장비,15.0,자동차,G251020,2020_1,19500000.0,69039,"198,850,849,000,000","122,924,233,000,000","75,926,616,000,000","25,319,448,000,000",-,87700,"213,668,187"
현대자동차,164742,5380,운수장비,15.0,자동차,G251020,2020_2,35000000.0,69517,"201,804,520,000,000","125,756,385,000,000","76,048,135,000,000","21,858,991,000,000",-,99100,"213,668,187"
현대자동차,164742,5380,운수장비,15.0,자동차,G251020,2020_3,57500000.0,70597,"207,096,239,000,000","131,246,135,000,000","75,850,104,000,000","27,575,812,000,000",-,183000,"213,668,187"
현대자동차,164742,5380,운수장비,15.0,자동차,G251020,2020_4,79500000.0,71504,"209,344,212,000,000","133,003,242,000,000","76,340,970,000,000","103,997,601,000,000",-,194000,"213,668,187"
기아,106641,270,운수장비,15.0,자동차,G251020,2015_1,15500000.0,33904,-,-,-,-,-,45550,"405,363,347"
기아,106641,270,운수장비,15.0,자동차,G251020,2015_2,31000000.0,33900,-,-,-,-,-,45000,"405,363,347"
기아,106641,270,운수장비,15.0,자동차,G251020,2015_3,48000000.0,34069,-,-,-,-,-,50500,"405,363,347"
기아,106641,270,운수장비,15.0,자동차,G251020,2015_4,86500000.0,34121,"45,980,113,000,000","21,776,082,000,000","24,204,031,000,000","49,521,447,000,000","2,630,600,000,000",51700,"405,363,347"
기아,106641,270,운수장비,15.0,자동차,G251020,2016_1,16000000.0,34046,"48,283,495,000,000","23,686,499,000,000","24,596,996,000,000","12,649,367,000,000","944,584,000,000",49100,"405,363,347"
기아,106641,270,운수장비,15.0,자동차,G251020,2016_2,32000000.0,34114,"49,429,691,000,000","24,163,484,000,000","25,266,207,000,000","14,449,981,000,000","825,686,000,000",44000,"405,363,347"
기아,106641,270,운수장비,15.0,자동차,G251020,2016_3,49500000.0,34015,"47,883,214,000,000","22,300,266,000,000","25,582,948,000,000","12,698,855,000,000","664,368,000,000",42500,"405,363,347"
기아,106641,270,운수장비,15.0,자동차,G251020,2016_4,85000000.0,34102,"50,889,260,000,000","24,309,836,000,000","26,579,424,000,000","52,712,906,000,000","2,754,640,000,000",39000,"405,363,347"
기아,106641,270,운수장비,15.0,자동차,G251020,2017_1,16500000.0,34007,"52,038,568,000,000","25,573,796,000,000","26,464,772,000,000","12,843,896,000,000","765,378,000,000",36700,"405,363,347"
기아,106641,270,운수장비,15.0,자동차,G251020,2017_2,32500000.0,34527,"52,808,714,000,000","25,658,460,000,000","27,150,254,000,000","13,578,443,000,000","389,598,000,000",38050,"405,363,347"
기아,106641,270,운수장비,15.0,자동차,G251020,2017_3,50500000.0,34752,"54,564,065,000,000","27,564,182,000,000","26,999,883,000,000","14,107,692,000,000","-291,767,000,000",31800,"405,363,347"
기아,106641,270,운수장비,15.0,자동차,G251020,2017_4,83500000.0,34720,"52,294,438,000,000","25,433,261,000,000","26,861,177,000,000","53,535,680,000,000","968,018,000,000",33000,"405,363,347"
기아,106641,270,운수장비,15.0,자동차,G251020,2018_1,16500000.0,34670,"52,816,224,000,000","25,841,609,000,000","26,974,615,000,000","12,562,201,000,000","431,958,000,000",31050,"405,363,347"
기아,106641,270,운수장비,15.0,자동차,G251020,2018_2,33000000.0,34621,"52,708,443,000,000","25,478,422,000,000","27,230,021,000,000","14,060,127,000,000","331,897,000,000",30850,"405,363,347"
기아,106641,270,운수장비,15.0,자동차,G251020,2018_3,56500000.0,34967,"52,083,175,000,000","24,737,756,000,000","27,345,419,000,000","14,074,306,000,000","297,741,000,000",35150,"405,363,347"
기아,106641,270,운수장비,15.0,자동차,G251020,2018_4,76500000.0,35921,"51,786,605,000,000","24,543,141,000,000","27,243,464,000,000","54,169,813,000,000","1,155,943,000,000",33450,"405,363,347"
기아,106641,270,운수장비,15.0,자동차,G251020,2019_1,16500000.0,35643,"53,119,956,000,000","25,461,832,000,000","27,658,124,000,000","12,444,350,000,000","649,104,000,000",35500,"405,363,347"
기아,106641,270,운수장비,15.0,자동차,G251020,2019_2,33500000.0,35671,"54,495,969,000,000","26,136,489,000,000","28,359,480,000,000","14,506,654,000,000","505,394,000,000",44000,"405,363,347"
기아,106641,270,운수장비,15.0,자동차,G251020,2019_3,55000000.0,35706,"55,427,022,000,000","26,690,527,000,000","28,736,495,000,000","15,089,541,000,000","325,804,000,000",45700,"405,363,347"
기아,106641,270,운수장비,15.0,자동차,G251020,2019_4,79500000.0,35675,"55,344,798,000,000","26,366,660,000,000","28,978,138,000,000","58,145,959,000,000","1,826,659,000,000",44100,"405,363,347"
기아,106641,270,운수장비,15.0,자동차,G251020,2020_1,18500000.0,35334,"55,686,471,000,000","26,942,733,000,000","28,743,738,000,000","14,566,900,000,000","265,969,000,000",25450,"405,363,347"
기아,106641,270,운수장비,15.0,자동차,G251020,2020_2,33500000.0,35347,"58,339,974,000,000","29,437,889,000,000","28,902,085,000,000","11,368,841,000,000","126,309,000,000",32600,"405,363,347"
기아,106641,270,운수장비,15.0,자동차,G251020,2020_3,54000000.0,35381,"61,922,751,000,000","32,878,232,000,000","29,044,519,000,000","16,321,783,000,000","133,683,000,000",47450,"405,363,347"
기아,106641,270,운수장비,15.0,자동차,G251020,2020_4,81500000.0,35424,"60,490,443,000,000","30,598,771,000,000","29,891,672,000,000","59,168,096,000,000","1,487,585,000,000",62400,"405,363,347"
카카오뱅크,1133217,323410,은행,22.0,은행,G401010,2015_1,-,0,-,-,-,-,-,-,-
카카오뱅크,1133217,323410,은행,22.0,은행,G401010,2015_2,-,0,-,-,-,-,-,-,-
카카오뱅크,1133217,323410,은행,22.0,은행,G401010,2015_3,-,0,-,-,-,-,-,-,-
카카오뱅크,1133217,323410,은행,22.0,은행,G401010,2015_4,-,0,-,-,-,-,-,-,-
카카오뱅크,1133217,323410,은행,22.0,은행,G401010,2016_1,-,0,-,-,-,-,-,-,-
카카오뱅크,1133217,323410,은행,22.0,은행,G401010,2016_2,-,0,-,-,-,-,-,-,-
카카오뱅크,1133217,323410,은행,22.0,은행,G401010,2016_3,-,0,-,-,-,-,-,-,-
카카오뱅크,1133217,323410,은행,22.0,은행,G401010,2016_4,-,0,-,-,-,-,-,-,-
카카오뱅크,1133217,323410,은행,22.0,은행,G401010,2017_1,-,0,-,-,-,-,-,-,-
카카오뱅크,1133217,323410,은행,22.0,은행,G401010,2017_2,-,0,-,-,-,-,-,-,-
카카오뱅크,1133217,323410,은행,22.0,은행,G401010,2017_3,-,0,-,-,-,-,-,-,-
카카오뱅크,1133217,323410,은행,22.0,은행,G401010,2017_4,-,0,-,-,-,-,-,-,-
카카오뱅크,1133217,323410,은행,22.0,은행,G401010,2018_1,-,0,-,-,-,-,-,-,-
카카오뱅크,1133217,323410,은행,22.0,은행,G401010,2018_2,-,0,-,-,-,-,-,-,-
카카오뱅크,1133217,323410,은행,22.0,은행,G401010,2018_3,-,0,-,-,-,-,-,-,-
카카오뱅크,1133217,323410,은행,22.0,은행,G401010,2018_4,-,0,-,-,-,-,-,-,-
카카오뱅크,1133217,323410,은행,22.0,은행,G401010,2019_1,-,0,-,-,-,-,-,-,-
카카오뱅크,1133217,323410,은행,22.0,은행,G401010,2019_2,-,0,-,-,-,-,-,-,-
카카오뱅크,1133217,323410,은행,22.0,은행,G401010,2019_3,-,0,-,-,-,-,-,-,-
카카오뱅크,1133217,323410,은행,22.0,은행,G401010,2019_4,-,0,-,-,-,-,-,-,-
카카오뱅크,1133217,323410,은행,22.0,은행,G401010,2020_1,-,0,-,-,-,-,-,-,-
카카오뱅크,1133217,323410,은행,22.0,은행,G401010,2020_2,-,0,-,-,-,-,-,-,-
카카오뱅크,1133217,323410,은행,22.0,은행,G401010,2020_3,-,0,-,-,-,-,-,-,-
카카오뱅크,1133217,323410,은행,22.0,은행,G401010,2020_4,78000000.0,903,-,-,-,-,-,-,"407,653,037"
셀트리온,413046,68270,의약품,9.0,제약,G352020,2015_1,11580333.333333334,1003,-,-,-,-,-,57789,"108,679,464"
셀트리온,413046,68270,의약품,9.0,제약,G352020,2015_2,23015666.666666668,1017,-,-,-,-,-,65817,"111,810,464"
셀트리온,413046,68270,의약품,9.0,제약,G352020,2015_3,32253333.333333332,1058,-,-,-,-,-,57871,"112,026,287"
셀트리온,413046,68270,의약품,9.0,제약,G352020,2015_4,55000000.0,1074,"2,748,230,541,703","938,389,810,418","1,809,840,731,285","603,412,768,883","158,281,750,300",73269,"112,431,663"
셀트리온,413046,68270,의약품,9.0,제약,G352020,2016_1,12000000.0,1096,"2,735,225,329,883","755,355,726,390","1,979,869,603,493","108,458,518,866","11,802,293,898",94708,"116,429,228"
셀트리온,413046,68270,의약품,9.0,제약,G352020,2016_2,22666666.666666668,1107,"2,855,823,467,484","791,691,356,587","2,064,132,110,897","185,034,818,685","59,597,356,551",82226,"116,589,842"
셀트리온,413046,68270,의약품,9.0,제약,G352020,2016_3,32333333.333333332,1206,"2,919,028,328,949","795,116,967,521","2,123,911,361,428","168,270,996,386","58,613,294,621",93076,"116,589,842"
셀트리온,413046,68270,의약품,9.0,제약,G352020,2016_4,53833333.333333336,1224,"3,021,941,007,472","822,974,206,572","2,198,966,800,900","670,580,961,669","180,451,985,827",97219,"116,598,327"
셀트리온,413046,68270,의약품,9.0,제약,G352020,2017_1,12000000.0,1280,"3,071,180,994,192","838,277,542,078","2,232,903,452,114","196,578,133,699","67,093,736,595",81317,"122,426,543"
셀트리온,413046,68270,의약품,9.0,제약,G352020,2017_2,23833333.333333332,1261,"3,162,702,476,928","815,742,893,736","2,346,959,583,192","246,148,187,493","115,248,323,475",102731,"122,604,401"
