종목,심볼번호,고유번호,종목번호,업종,업종코드,WICS,WICS코드,2015_1_avg_salary,2015_2_avg_salary,2015_3_avg_salary,2016_1_avg_salary,2016_2_avg_salary,2016_3_avg_salary,2017_1_avg_salary,2017_2_avg_salary,2017_3_avg_salary,2018_1_avg_salary,2018_2_avg_salary,2018_3_avg_salary,2019_1_avg_salary,2019_2_avg_salary,2019_3_avg_salary,2020_1_avg_salary,2020_2_avg_salary,2020_3_avg_salary,2015_1_employee_num,2015_2_employee_num,2015_3_employee_num,2016_1_employee_num,2016_2_employee_num,2016_3_employee_num,2017_1_employee_num,2017_2_employee_num,2017_3_employee_num,2018_1_employee_num,2018_2_employee_num,2018_3_employee_num,2019_1_employee_num,2019_2_employee_num,2019_3_employee_num,2020_1_employee_num,2020_2_employee_num,2020_3_employee_num,2015_1_자산총계,2015_2_자산총계,2015_3_자산총계,2016_1_자산총계,2016_2_자산총계,2016_3_자산총계,2017_1_자산총계,2017_2_자산총계,2017_3_자산총계,2018_1_자산총계,2018_2_자산총계,2018_3_자산총계,2019_1_자산총계,2019_2_자산총계,2019_3_자산총계,2020_1_자산총계,2020_2_자산총계,2020_3_자산총계,2015_1_부채총계,2015_2_부채총계,2015_3_부채총계,2016_1_부채총계,2016_2_부채총계,2016_3_부채총계,2017_1_부채총계,2017_2_부채총계,2017_3_부채총계,2018_1_부채총계,2018_2_부채총계,2018_3_부채총계,2019_1_부채총계,2019_2_부채총계,2019_3_부채총계,2020_1_부채총계,2020_2_부채총계,2020_3_부채총계,2015_1_자본총계,2015_2_자본총계,2015_3_자본총계,2016_1_자본총계,2016_2_자본총계,2016_3_자본총계,2017_1_자본총계,2017_2_자본총계,2017_3_자본총계,2018_1_자본총계,2018_2_자본총계,2018_3_자본총계,2019_1_자본총계,2019_2_자본총계,2019_3_자본총계,2020_1_자본총계,2020_2_자본총계,2020_3_자본총계,2015_1_매출액,2015_2_매출액,2015_3_매출액,2016_1_매출액,2016_2_매출액,2016_3_매출액,2017_1_매출액,2017_2_매출액,2017_3_매출액,2018_1_매출액,2018_2_매출액,2018_3_매출액,2019_1_매출액,2019_2_매출액,2019_3_매출액,2020_1_매출액,2020_2_매출액,2020_3_매출액,2015_1_당기순이익,2015_2_당기순이익,2015_3_당기순이익,2016_1_당기순이익,2016_2_당기순이익,2016_3_당기순이익,2017_1_당기순이익,2017_2_당기순이익,2017_3_당기순이익,2018_1_당기순이익,2018_2_당기순이익,2018_3_당기순이익,2019_1_당기순이익,2019_2_당기순이익,2019_3_당기순이익,2020_1_당기순이익,2020_2_당기순이익,2020_3_당기순이익,2015_4_자산총계,2016_4_자산총계,2017_4_자산총계,2018_4_자산총계,2019_4_자산총계,2020_4_자산총계,2015_4_부채총계,2016_4_부채총계,2017_4_부채총계,2018_4_부채총계,2019_4_부채총계,2020_4_부채총계,2015_4_자본총계,2016_4_자본총계,2017_4_자본총계,2018_4_자본총계,2019_4_자본총계,2020_4_자본총계,2015_4_매출액,2016_4_매출액,2017_4_매출액,2018_4_매출액,2019_4_매출액,2020_4_매출액,2015_4_당기순이익,2016_4_당기순이익,2017_4_당기순이익,2018_4_당기순이익,2019_4_당기순이익,2020_4_당기순이익,2015_1_시가,2015_2_시가,2015_3_시가,2015_4_시가,2016_1_시가,2016_2_시가,2016_3_시가,2016_4_시가,2017_1_시가,2017_2_시가,2017_3_시가,2017_4_시가,2018_1_시가,2018_2_시가,2018_3_시가,2018_4_시가,2019_1_시가,2019_2_시가,2019_3_시가,2019_4_시가,2020_1_시가,2020_2_시가,2020_3_시가,2020_4_시가
다원시스,A068240,523307,KR7068240001,IT부품,160,전자장비와 기기,G452030,3455111.167,3497347.333,3402894.333,3710222.167,3832240,3798539.167,3816354.167,3819012.333,3750694.5,3911890.833,3557694,4433543.833,3359371.333,3300681.833,2951850.5,14333333.33,25666666.67,37833333.33,190,194,215,270,261,272,349,357,356,355,379,385,439,463,483,548,565,576,-,-,-,1.94321E+11,2.04283E+11,2.24422E+11,2.68203E+11,2.88149E+11,3.03124E+11,3.66453E+11,3.6162E+11,3.79581E+11,4.21198E+11,4.76223E+11,4.78986E+11,5.11402E+11,5.44857E+11,5.31457E+11,-,-,-,62112928423,69819312692,88102237292,1.2698E+11,1.3903E+11,1.47539E+11,1.8912E+11,1.67558E+11,1.83656E+11,2.19986E+11,2.63618E+11,2.5183E+11,3.00945E+11,3.27404E+11,3.15475E+11,-,-,-,1.32209E+11,1.34464E+11,1.3632E+11,1.41223E+11,1.49119E+11,1.55584E+11,1.77334E+11,1.94062E+11,1.95926E+11,2.01212E+11,2.12605E+11,2.27157E+11,2.10457E+11,2.17453E+11,2.15982E+11,-,-,-,12577676822,13637824904,23647320363,20865600286,32245284615,32992617901,26369238114,35620850385,27143933779,33819403863,42024374503,35740661489,51430156782,77261124167,61462860708,-,-,-,1060074589,1370458247,1768595705,1671488848,2849384291,2590590287,1214740098,2218198730,637408957,1499934123,3600126020,745369192,3942518112,7493814629,-2070873963,198994338314,238005406882,350900018289,357376527454,535778019551,611544095634,66827413009,98920054950,171776626564,157734562181,325034135671,388966519515,132166925305,139085351932,179123391725,199641965273,210743883880,222577576119,67000805342,74193619274,111462045976,128747502293,175077026439,247949668012,8245573178,6764328275,5399254670,6033173319,4247763098,14722049949,13412,19994,22282,19303,16914,16914,16643,13073,10806,16546,10468,13025,17029,13314,16739,15003,15244,13700,14665,14810,12639,15678,20068,20116
상아프론테크,A089980,181299,KR7089980007,화학,65,전자장비와 기기,G452030,7189500,18298500,27076500,9791000,19932500,30814500,10786000,19812000,30417000,13094500,22197000,32888500,11241500,20932000,33294000,11436500,21069000,32357000,433,429,426,557,569,558,536,542,546,571,568,570,573,562,553,513,515,519,-,-,-,1.83129E+11,1.91372E+11,1.92299E+11,2.02571E+11,1.9207E+11,1.97225E+11,2.1842E+11,2.27187E+11,2.3808E+11,2.53937E+11,2.58103E+11,2.58806E+11,2.49881E+11,2.51184E+11,2.869E+11,-,-,-,92302189771,96389674870,97357875959,1.05679E+11,90815291704,87977886105,1.08854E+11,1.15402E+11,1.23187E+11,1.24746E+11,1.1786E+11,1.14252E+11,1.05445E+11,1.05354E+11,1.34131E+11,-,-,-,90826620408,94982363821,94940816277,96892208023,1.01255E+11,1.09248E+11,1.09566E+11,1.11784E+11,1.14893E+11,1.29191E+11,1.40243E+11,1.44554E+11,1.44436E+11,1.4583E+11,1.52769E+11,-,-,-,38035578392,46766597501,36497460703,37341404716,42961507630,41071858114,40052500280,42283116267,48103064879,50987715168,51312872376,45571026201,34239035971,33269644818,41848344235,-,-,-,-2093725,1545684920,753286858,897745431,4087462286,2449066856,1821701098,2018578332,3524621563,5265460177,4107938987,3307809303,2282461247,1337849184,708953221,180814312060,201973937987,219920722280,239055868118,248318384822,283345311095,88211963620,103574101915,110436943251,119838375154,104512905708,133328732305,92602348440,98399836072,109483779029,119217492964,143805479114,150016578790,143739802252,156294804690,153236134031,182073847649,186171234240,153347406708,7858481904,5466770041,7467456817,12063782586,12453879353,2319886782,6930,6210,8540,11950,11500,10500,11050,8520,9390,13700,14900,13900,18250,15350,16500,11500,20150,16800,15200,14650,10400,28450,42100,44650
파크시스템스,A140860,244747,KR7140860008,의료·정밀기기,74,전자장비와 기기,G452030,-,-,-,41500000,43000000,42500000,42000000,42500000,41,43.5,43000000,41711391,11132500,44366000,43280500,12023000,20304500,30438000,-,-,-,88,90,93,103,103,113,126,126,133,145,151,157,170,181,187,-,-,-,25190056350,25073208377,24378465988,28033699350,27510802132,29242714258,36753758193,39047701027,39974987093,45015829025,45911249397,47854150876,60691470045,67748256253,72203432364,-,-,-,2629761622,2386968886,2888753477,4803317676,3989158012,3266758870,6630729781,5431257534,5413230540,8790229705,9543815676,10795694875,15571396858,19199188560,19886688965,-,-,-,22560294728,22686239491,21489712511,23230381674,23521644120,25975955388,30123028412,33616443493,34561756553,36225599320,36367433721,37058456001,45120073187,48549067693,52316743399,-,-,-,4197931665,4515158042,3047921521,2897927353,5257927633,9093695394,6361199338,13120911661,9893823955,8245048593,10105384580,10225249777,12454346371,18553428902,16368933297,-,-,-,63330864,-46892859,-1118539444,-2715697228,215861222,2275409263,-149252746,3417142083,927225801,673902699,-68933825,541110280,2121585508,3370797844,3651219762,25514524815,32227696376,37075182402,43226861161,60509518253,104415329013,2911886896,5801624398,6515728316,7112486481,16146222414,51333369404,22602637919,26426071978,30559454086,36114374680,44363295839,53081959609,19991699032,24452139881,32882239966,41810163936,51973741930,71223135801,3607735378,3727283567,4544615640,5595336108,8506309034,9955966928,-,-,-,11000,11600,17100,16900,17250,18200,24800,24300,27200,44500,46200,43550,36000,34950,40900,37000,37500,30800,49600,71400,77800
포스코 ICT,A022100,155212,KR7022100002,전문기술,99,IT서비스,G451020,13333333.33,25500000,38000000,13500000,25833333.33,39166666.67,13833333.33,26666666.67,40000000,16500000,29500000,44000000,17000000,31666666.67,49500000,20500000,36500000,56666666.67,2424,2378,2378,2250,2246,2242,2376,2383,2397,2460,2459,2479,2531,2526,2518,2123,2097,2072,-,-,-,6.1774E+11,6.36973E+11,5.91103E+11,6.20738E+11,6.3142E+11,6.06611E+11,6.26646E+11,6.34391E+11,5.58888E+11,5.84161E+11,6.25974E+11,6.30316E+11,6.21831E+11,6.35888E+11,6.34597E+11,-,-,-,2.70925E+11,2.85895E+11,2.32834E+11,2.43203E+11,2.41667E+11,2.05265E+11,2.42683E+11,2.8881E+11,2.05744E+11,2.46482E+11,2.72266E+11,2.67178E+11,2.58425E+11,2.63779E+11,2.5178E+11,-,-,-,3.46815E+11,3.51078E+11,3.58269E+11,3.77536E+11,3.89753E+11,4.01346E+11,3.83963E+11,3.45581E+11,3.53144E+11,3.37679E+11,3.53709E+11,3.63138E+11,3.63406E+11,3.72109E+11,3.82817E+11,-,-,-,1.99571E+11,2.15923E+11,1.92589E+11,2.30134E+11,2.15486E+11,2.34207E+11,2.19459E+11,2.20453E+11,2.21924E+11,2.21407E+11,2.30182E+11,2.37745E+11,2.67994E+11,2.2382E+11,2.33866E+11,-,-,-,15402217289,5874886715,6621801579,17875019214,10156068513,10525722258,7636518888,-43029784705,7544258167,6883711294,15915220082,7901118514,8577342870,10226396552,8688005714,693941423716,662199650758,646301318785,610232471497,675419399549,684444510737,362485720141,287383768957,246065698255,271039578383,309150208218,314481678466,331455703575,374815881801,400235620530,339192893114,366269191331,369962832271,840545681528,866893880605,950592312530,927076974004,969787009533,964202340142,-56259709945,37558729472,41996484797,-34160439018,39675367921,8996905609,5600,5370,5480,4915,4860,6320,5770,5640,7030,7400,6760,8000,7690,6860,7540,5560,5920,5780,5120,5100,3825,4260,6910,7120
덱스터,A206560,1021949,KR7206560005,오락·문화,106,방송과엔터테인먼트,G502020,-,-,-,2779952.125,17877027.38,2979469,3065399.75,3130299.375,3048173.75,3330199,3509792.125,3457801,53180833.33,48466333.33,48549000,44704333.33,44636333.33,21666666.67,-,-,-,279,311,336,368,370,366,352,332,315,313,314,313,292,285,283,-,-,-,78984518032,83621188529,84659270393,-,-,98186994650,83480746217,77424223390,83943317458,84751817206,75813147081,73613736608,67802648897,70542478805,69950269723,-,-,-,5074198991,8481540738,6209195333,-,-,36892595005,56574061613,31789746388,26090981432,20044664973,11157414829,10679742075,5706646220,8272640131,8206907321,-,-,-,73910319041,75139647791,78450075060,-,-,61294399645,26906684604,45634477002,57852336026,64707152233,64655732252,62933994533,62096002677,62269838674,61743362402,-,-,-,6128311856,8193487980,8525624703,-,-,6821416408,4873662547,7759971485,12992416407,17583601195,15221297283,10396976076,-,-,-,-,-,-,455662257,1070940013,1159078386,-,-,-2288075663,-13847351929,-,2967416135,1584881406,87748411,-1727441004,1762209401,161437824,-508979917,80140075102,85681520652,89532234148,80815032958,66525819237,68566008956,6444135592,7499686421,48652867580,17589976176,11194472666,11275174355,73695939510,78181834231,40879366568,63225056782,55331346571,57290834601,26054826787,31776984491,25334023341,39216741380,-,-,4127486813,5131098638,-34180578482,2818373099,-7707267056,-3042768017,-,-,-,12440,11061,10308,9932,9706,6220,7990,7470,9380,9290,10050,6830,4985,6040,8200,7000,8040,4220,4500,5380,5400
씨아이에스,A222080,1090471,KR7222080004,기계·장비,70,전기제품,G453520,-,-,-,-,-,-,10997,23019000,35957,11431500,21611000,31702500,12834500,18718500,28278000,10225000,18868000,29240000,-,-,0,0,0,0,72,76,76,80,87,95,109,171,114,132,129,141,-,-,-,-,-,-,1.03126E+11,1.03853E+11,1.30253E+11,1.01942E+11,1.1802E+11,1.56945E+11,1.92392E+11,-,-,-,-,-,-,-,-,-,-,-,57824967595,58601530080,82284280580,54640847662,71689197421,1.14705E+11,1.55126E+11,-,-,-,-,-,-,-,-,-,-,-,45301092572,45251622999,47969051651,47300691755,46330677104,42239660088,37265906682,-,-,-,-,-,-,-,-,-,-,-,519943855,6139373032,2687985742,19465970073,2808117707,1260802647,576430112,-,-,-,-,-,-,-,-,-,-,-,-5427442696,-123004543,-402057218,104826716,-779026826,-4010493721,-1356317347,-,-,-,-,-,-,-,110587838991,167266426760,-,-,-,-,63403826478,128591679817,-,-,-,-,47184012513,38674746943,-,-,-,-,26122123664,43594446291,-,-,-,-,-7505798436,-8379272526,-,-,-,-,2334,2223,2212,2212,2290,2070,1900,1750,1940,1655,2430,2835,2970,2170,2375,2715,2345,2470,2760,5090,7350,7290
RFHIC,A218410,1078178,KR7218410009,일반전기전자,72,통신장비,G452010,-,-,-,-,-,-,-,-,33328500,10877500,20534500,31289500,12096000,22311500,32604500,11516000,21533000,32086000,-,0,0,0,0,0,0,0,227,242,256,274,263,265,263,269,269,259,-,-,-,-,-,-,-,-,1.43626E+11,1.61451E+11,1.84952E+11,2.22687E+11,2.41636E+11,2.56259E+11,2.51147E+11,2.63255E+11,2.53947E+11,2.85807E+11,-,-,-,-,-,-,-,-,22238292127,29825833980,39238147807,67145951288,74465578861,61637010848,49162538657,49287911587,40509141182,77546132688,-,-,-,-,-,-,-,-,1.21388E+11,1.31625E+11,1.45714E+11,1.55541E+11,1.67171E+11,1.94622E+11,2.01984E+11,2.13967E+11,2.13438E+11,2.08261E+11,-,-,-,-,-,-,-,-,14364696728,22064762250,28715913398,28552987285,34792528591,35436857614,14866008646,20597287193,14702352652,9722116342,-,-,-,-,-,-,-,-,-1074771348,4762910190,6426754727,6390858965,7420021248,9067581334,736730688,2506755384,-1076437366,-4778033684,-,-,155075427077,234287802661,260240850837,312304514870,-,-,27643101477,70570436456,44667915374,95183250371,-,-,127432325600,163717366205,215572935463,217121264499,-,-,62055228486,108101223672,107768753760,70452303693,-,-,6126808153,25401251229,20164377270,1571044009,-,9667,10161,0,0,9409,9604,0,0,9849,7746,0,18342,23367,27221,22391,28196,30489,41027,34587,38587,36587,39953,40978
하림지주,A003380,148364,KR7003380003,금융,92,식품,G302020,-,-,-,-,-,-,-,23006000,23006000,17482000,25751500000,32500000,21500000,22500000,33500000,13000000,26000000,40000000,-,-,-,-,-,-,-,13,13,14,14,40,41,56,57,60,61,61,-,-,-,-,-,-,-,7.60205E+12,7.45595E+12,7.24031E+12,7.58879E+12,7.9523E+12,8.29504E+12,8.70424E+12,9.02177E+12,9.13137E+12,9.46482E+12,9.70417E+12,-,-,-,-,-,-,-,4.81464E+12,4.49775E+12,4.18955E+12,4.38736E+12,4.69091E+12,4.91906E+12,5.30406E+12,5.55384E+12,5.57134E+12,5.87222E+12,6.13377E+12,-,-,-,-,-,-,-,2.78741E+12,2.9582E+12,3.05076E+12,3.20143E+12,3.26139E+12,3.37598E+12,3.40018E+12,3.46793E+12,3.56002E+12,3.5926E+12,3.5704E+12,-,-,-,-,-,-,-,1.86926E+12,1.78521E+12,1.68973E+12,1.85914E+12,1.97763E+12,1.7174E+12,1.89285E+12,1.87343E+12,1.79844E+12,2.00184E+12,1.93046E+12,-,-,-,-,-,-,-,90152807881,82791203297,62600927165,46423306658,75215416896,25252566574,10373873275,28422569551,1880263224,74647316192,35189347126,-,-,7033887850957,8113419644582,8615722154016,9363676359930,-,-,4019139094333,4816642570287,5166235938778,5909022884991,-,-,3014748756624,3296777074295,3449486215238,3454653474939,-,-,6934326039077,7357069317679,7350259327184,7723311404491,-,-,333723096884,194337799958,94582868669,173596938777,-,-,-,-,-,-,-,-,-,18650,15750,17700,14450,14100,10650,11300,11600,11400,9740,8020,4800,6770,6550,7350
동국제약,A086450,114808,KR7086450004,제약,66,제약,G352020,11000000,23000000,33500000,12000000,23000000,33000000,12,27,37500000,11500000,24500000,40500000,13500000,28000000,39500000,13000000,27500000,37000000,741,743,760,770,789,805,831,802,830,847,845,878,882,886,916,1040,1039,1042,-,-,-,2.8544E+11,2.9752E+11,3.09717E+11,3.27151E+11,3.39291E+11,3.66503E+11,3.90803E+11,4.08688E+11,4.3457E+11,5.07672E+11,5.18518E+11,5.40407E+11,5.72196E+11,6.23332E+11,6.53724E+11,-,-,-,79105012194,81615914162,82220018960,84073197410,87343157922,1.0072E+11,1.07954E+11,1.14328E+11,1.15321E+11,1.6769E+11,1.64431E+11,1.70594E+11,1.76919E+11,2.13867E+11,2.26282E+11,-,-,-,2.06335E+11,2.15904E+11,2.27497E+11,2.43078E+11,2.51948E+11,2.65783E+11,2.82848E+11,2.9436E+11,3.19248E+11,3.39982E+11,3.54087E+11,3.69813E+11,3.95276E+11,4.09465E+11,4.27441E+11,-,-,-,69925544319,81245176786,78400408498,80584847997,91524576342,90064333005,92722166880,1.03007E+11,1.03477E+11,1.10498E+11,1.20717E+11,1.23414E+11,1.30608E+11,1.38796E+11,1.4763E+11,-,-,-,8450437404,9950141049,11035520453,8194897564,9403204778,10248017731,10716301079,11708778769,12462162291,13157391412,12912112158,15848201056,17129681463,14055709043,17870484293,274799400741,325098156843,373308018601,480244696658,544383939658,663165455661,74184569258,86761203501,93813083661,148632650041,158964253939,227359471607,200614831483,238336953342,279494934940,331612046617,385419685719,435805984054,259929994536,309690117405,354767875845,400807087433,482280354140,559103459208,27226501986,40692830019,40867709554,49433167050,59050118781,57880490657,7177,11871,9399,10610,13513,14374,12412,11591,12932,12692,11611,12152,13993,12952,13153,11911,11811,11871,12652,15895,15155,23142,27900,27200
메가스터디교육,A215200,1074862,KR7215200007,교육,102,교육서비스,G256010,-,8784500,18327000,8953500,17360000,9200000,9154000,17709500,20699500,9770000,18968000,27882500,9155500,15438500,24947500,9050000,17737500,24853500,-,610,601,863,924,919,1075,934,1059,1156,1256,1201,1406,1382,1434,1528,1448,1589,-,-,-,2.3456E+11,2.33191E+11,2.32318E+11,2.37491E+11,2.57541E+11,2.72599E+11,3.39224E+11,3.46864E+11,3.66976E+11,4.20168E+11,4.00177E+11,4.18545E+11,4.54625E+11,4.56186E+11,4.74104E+11,-,-,-,68261238201,62468678767,54746552428,73483110645,90227413274,91512974679,1.57415E+11,1.51408E+11,1.51282E+11,2.09765E+11,1.74788E+11,1.68578E+11,2.12687E+11,2.04278E+11,1.98152E+11,-,-,-,1.66298E+11,1.70722E+11,1.77572E+11,1.64008E+11,1.67313E+11,1.81086E+11,1.81809E+11,1.95456E+11,2.15695E+11,2.10403E+11,2.25388E+11,2.49967E+11,2.41938E+11,2.51908E+11,2.75952E+11,-,-,-,39432131173,46800222269,53148408391,47346522706,65108998854,81093560165,83777697843,91078130794,1.07525E+11,1.04345E+11,1.07679E+11,1.26346E+11,1.09308E+11,1.14072E+11,1.2574E+11,-,-,-,-3082827946,4469847946,7192855434,-5439632861,4665166285,13822041894,6603022245,14050288920,18738963745,6522737571,15729321767,24724777430,227491899,10027658562,11588730281,-,231823949273,284432991565,367190942617,432816424520,554023182914,-,60097763364,106629724353,151236474038,182259342346,277085367209,-,171726185909,177803267212,215954468579,250557082174,276937815705,-,174518667219,252148375578,356852268983,437346199788,474716713888,-,3019110997,10830476427,42797569842,48427353346,20994407313,-,13824,12684,12284,10203,9003,9853,9083,8903,7522,7722,11123,19566,35252,27000,27100,39750,35350,33000,40500,42500,35900,29350,38000
메디톡스,A086900,580199,KR7086900008,제약,66,생물공학,G352010,10383500,19383000,28357000,11761000,22389500,32604000,14116000,29046000,43505500,15383500,26382000,37687000,11690500,25677500,36803500,14175500,28007000,42626000,219,235,264,300,326,340,404,427,423,477,497,498,548,562,574,622,621,621,-,-,-,2.10362E+11,2.2392E+11,3.08332E+11,3.33664E+11,3.54587E+11,3.74468E+11,3.80711E+11,3.855E+11,4.03048E+11,4.02586E+11,4.08475E+11,4.1837E+11,4.53011E+11,4.69055E+11,4.60276E+11,-,-,-,94438505311,92441437290,1.62221E+11,1.7793E+11,1.81201E+11,1.81145E+11,1.60559E+11,1.45603E+11,1.47141E+11,1.33883E+11,1.41306E+11,1.50073E+11,2.05906E+11,2.26154E+11,2.16832E+11,-,-,-,1.15923E+11,1.31479E+11,1.46111E+11,1.55734E+11,1.73386E+11,1.93324E+11,2.20152E+11,2.39896E+11,2.55907E+11,2.68703E+11,2.67169E+11,2.68296E+11,2.47105E+11,2.42901E+11,2.43444E+11,-,-,-,28761870916,31514838108,33005202926,40477154653,47470435743,40314770253,58810581429,54965130027,48248324357,44252788629,55032338658,48363441962,33889626682,41596653698,35792879154,-,-,-,13615766138,15940407390,14606011072,16957884420,20509377113,13232665991,21572151465,18243798878,14722292955,13568961739,10281642748,2930334170,-6072957619,-6147499549,-206614333,203552000514,324030420497,389129324779,395014965909,421529503965,467764378987,90069031044,176351801245,184419223891,137773326037,158848739640,222962011981,113482969470,147678619252,204710100888,257241639872,262680764325,244802367006,88505437514,133255671034,181239191116,205444934515,205900275787,140827514747,42292784528,59231019516,73166705232,69765654196,25563082881,-30038850866,289522,462373,369984,415185,379405,374219,389344,301794,394096,479658,437568,390294,638334,663139,540155,505586,518386,402448,341148,265190,178963,126004,200720,220218
우리기술투자,A041190,231664,KR7041190000,금융,92,창업투자,G403020,16500000,33000000,49500000,19000000,31500000,43500000,18,31500000,54000000,16000000,26500000,44500000,16500000,31500000,47500000,16000000,30000000,47000000,7,7,7,8,9,10,10,10,8,8,12,12,11,11,11,11,12,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,482,499,470,553,497,792,762,621,754,660,1855,2990,4320,2930,3965,2385,2960,3850,2750,2540,1645,2770,2335,5840
웹젠,A069080,405320,KR7069080000,디지털컨텐츠,154,게임엔터테인먼트,G502040,11000000,20000000,29500000,27500000,39000000,49000000,22000000,33500000,44500000,10500000,29000000,40500000,18500000,29500000,43500000,12500000,31000000,45000000,215,216,226,286,288,303,330,541,555,586,574,595,587,603,572,572,570,561,-,-,-,2.83971E+11,2.85667E+11,2.8428E+11,3.02951E+11,3.12589E+11,3.15162E+11,3.47874E+11,3.65787E+11,3.82683E+11,4.11384E+11,3.92813E+11,4.06861E+11,4.236E+11,4.61774E+11,5.20538E+11,-,-,-,70330078643,60644031809,56794145233,56409980546,55334531410,54771885038,61413166749,67057143246,72954672609,87417502329,60941007220,59744673523,61488622065,91442247253,1.16038E+11,-,-,-,2.13641E+11,2.25023E+11,2.27486E+11,2.46541E+11,2.57254E+11,2.6039E+11,2.86461E+11,2.98729E+11,3.09728E+11,3.23966E+11,3.31872E+11,3.47116E+11,3.62112E+11,3.70332E+11,4.045E+11,-,-,-,60045660452,53867084447,48631441467,43118523231,43743725655,35838149048,54683788221,48912846691,63929699195,41483673910,43382113363,47356124707,34359342198,60203593892,1.06963E+11,-,-,-,12344327929,11285424547,7814680619,7378594899,10047959982,2843287828,16766759253,12450866248,15392829383,10009238656,7584314355,15367195231,6857850224,14803017806,33985574131,277661536285,301695132673,323479050547,396789198501,413962494737,542700243820,76800546805,62014911002,54024414650,82850613293,58347799827,108011990694,200860989480,239680221671,269454635897,313938585208,355614694910,434688253126,242221913144,219993269229,166267380406,218877008858,176051925906,294091764818,60235114488,44875732000,29962484827,50125496581,42171395759,86256603661,28250,31200,30950,21650,23700,18900,17400,14350,22400,21150,24750,37300,32350,24000,19900,16000,19500,17200,16650,16050,12950,20650,35350,37150
오스코텍,A039200,263654,KR7039200001,제약,66,생물공학,G352010,7000000,14000000,17500000,8000000,16000000,23500000,7500000,16000000,24000000,9000000,17000000,26000000,14000000,25000000,30000000,9000000,18500000,28000000,35,35,36,37,38,39,39,39,39,38,38,38,38,38,38,39,39,42,-,-,-,48886406644,37761850341,41240914535,40144519942,39705956571,39227003495,38543211081,37842572380,53593057262,64734980327,64002120143,60070650275,68473986805,73424890250,63389139990,-,-,-,20617981068,15055310965,14265957136,11892056496,8340264568,7576184641,13916108060,14106403479,23574604058,17377806684,23653255926,23394361782,20386568603,18240027727,16050464054,-,-,-,28268425576,22706539376,26974957399,28252463446,31365692003,31650818854,24627103021,23736168901,30018453204,47357173643,40348864217,36676288493,48087418202,55184862523,47338675936,-,-,-,5235534676,525523118,767469718,1330827718,899951262,1024429359,1143499741,987639228,1132217960,1097964981,1112764058,1235188365,950485116,15526001410,783067637,-,-,-,-358722885,-4091305851,-1065089173,-373872049,-1363779634,-531818247,-996440337,-1511359319,-4431442031,-4685446759,-7292084646,-4193045999,-6900448564,7185808132,-7708211619,49498623009,40813572220,40544532973,70258505276,72393422362,76387767596,22580645791,12052584154,14891653694,18589268781,18027158831,19146657781,26917977218,28760988066,25652879279,51669236495,54366263531,57241109815,18335817610,3553891396,3908490780,18702671511,4368519899,43470793384,363431083,-4400635213,-6379930998,4278281889,-24963194556,-2046709557,2805,4925,5690,5620,9400,10000,10350,6490,5970,8200,7590,10550,26450,20500,26800,20850,25900,21500,19400,21750,22350,25500,45400,60200
아난티,A025980,161781,KR7025980004,숙박·음식,86,"호텔, 레스토랑, 레저",G253010,9492500,16520666.67,25000833.33,9063833.333,17963666.67,26475,9837833.333,19723833.33,32256000,10211000,21117333.33,31999000,12083666.67,22180833.33,31169166.67,13834833.33,23346200,40215400,175,190,190,297,311,294,288,264,277,264,252,288,316,333,336,383,443,473,-,-,-,5.38428E+11,5.70617E+11,6.53929E+11,6.99688E+11,7.81277E+11,7.50819E+11,7.20889E+11,7.60801E+11,7.43916E+11,7.98105E+11,8.50508E+11,8.62864E+11,9.22376E+11,9.98381E+11,1.06121E+12,-,-,-,2.51493E+11,2.64188E+11,3.38288E+11,3.81014E+11,4.4459E+11,4.1364E+11,3.95166E+11,4.3889E+11,4.22242E+11,4.23412E+11,4.78329E+11,4.53035E+11,5.4029E+11,6.26633E+11,6.96465E+11,-,-,-,2.86935E+11,3.06429E+11,3.15641E+11,3.18674E+11,3.36687E+11,3.37179E+11,3.25723E+11,3.21911E+11,3.21674E+11,3.74693E+11,3.72179E+11,4.09829E+11,3.82085E+11,3.71747E+11,3.64744E+11,-,-,-,24541931824,33017466820,52941636027,42078039346,36022648643,45782299155,30334332095,44081304817,46174175900,36759212531,36892559104,37854326217,20507676751,23071488541,33619881611,-,-,-,5253469878,8713447664,13512347985,6858326839,1651068106,461399839,-4914523411,2470633122,-340669440,8429681021,-2512825968,-11958927,-25036189794,-11776842104,-9864534519,550967838309,673171175670,730382411614,775052683246,845966626271,1143676045142,269296880240,361331759454,399719242912,437966752495,452567634439,776959250375,281670958069,311839416216,330663168702,337085930751,393398991832,366716794767,125224021772,134925438417,150455720947,162183238659,142703753903,114059446037,37082825243,27366877532,2624088988,-20280884749,-7979907837,-44795194655,4600,6020,6030,8170,6690,7700,7350,7190,6420,6550,4920,5440,6960,8210,10500,15400,15750,16200,13750,10650,4700,9560,9010,8190
